"Date","Admit 0-4","Admit 5-12","Admit 13-17","Admit 18-24","Admit 25-34","Admit 35-44","Admit 45-54","Admit 55-64","Admit 65-74","Admit 75+","Admit All ages","Visit 0-4","Visit 5-12","Visit 13-17","Visit 18-24","Visit 25-34","Visit 35-44","Visit 45-54","Visit 55-64","Visit 65-74","Visit 75+","Visit All ages"
"2020-09-21",0,0,0,0.414610603876594,0.200093376909224,0.523188134093119,0.946922171519801,1.7000085000425,1.85948580926253,3.47365053247406,0.845364094743645,6.72595471190494,2.12429179578842,0.912222922960487,3.31688483101275,2.26772493830454,2.52874264811674,1.8938443430396,3.60001800009,3.0037847688087,4.38776909365145,2.90519491714717
"2020-09-22",0.186832075330693,0,0.456111461480243,0.414610603876594,0.266791169212299,0.261594067046559,0.852229954367821,1.000005000025,1.71644843931926,2.55953197129668,0.690579119649738,7.09961886256633,1.19491413513099,1.59639011518085,4.0079025041404,2.00093376909224,1.83115846932592,2.17792099449554,2.7000135000675,2.57467265897888,3.83929795694502,2.65515764968779
"2020-09-23",0,0.132768237236776,0.228055730740122,0.138203534625531,0.266791169212299,0.435990111744266,0.757537737215841,1.400007000035,1.85948580926253,5.30188765482883,0.904896777472071,7.66011508855841,2.12429179578842,1.14027865370061,1.65844241550637,2.46781831521377,1.65676242462821,1.51507547443168,2.80001400007,3.28985950869524,6.76447735271265,2.78612955169032
"2020-09-24",0.186832075330693,0,0,0.414610603876594,0.13339558460615,0.523188134093119,0.66284552006386,1.3000065000325,2.71771002892216,5.11906394259335,0.940616387109126,8.22061131455048,1.72598708407809,1.59639011518085,2.76407069251062,1.46735143066764,2.35434660341903,2.3673054287995,2.3000115000575,3.43289687863851,7.67859591389003,2.94091452678423
"2020-09-25",0.373664150661386,0,0,0.138203534625531,0.200093376909224,0.348792089395413,1.13630660582376,1.5000075000375,1.57341106937599,3.10800310800311,0.773924875469534,8.78110754054256,1.46045060960454,1.59639011518085,2.90227422713615,1.66744480757687,2.61594067046559,2.27261321164752,3.000015000075,2.28859791909234,4.38776909365145,2.79803608823601
"2020-09-26",0.560496225992078,0,0,0.138203534625531,0.400186753818449,0.174396044697706,0.56815330291188,1.400007000035,1.85948580926253,3.10800310800311,0.738205265832479,8.22061131455048,2.52259650749875,1.36833438444073,1.52023888088084,1.26725805375842,1.39516835758165,1.60976769158366,2.40001200006,3.0037847688087,4.7534165181224,2.41702691877408
"2020-09-27",0.186832075330693,0.132768237236776,0,0,0.266791169212299,0.435990111744266,0.757537737215841,1.7000085000425,1.85948580926253,4.02212166918049,0.845364094743645,7.47328301322771,1.46045060960454,2.50861303814134,2.76407069251062,2.40112052291069,1.56956440227936,2.27261321164752,3.3000165000825,3.14682213875197,4.93624023035788,2.8813818440558
"2020-09-28",0.373664150661386,0.265536474473553,0.228055730740122,0.138203534625531,0.13339558460615,0.435990111744266,1.13630660582376,2.200011000055,1.43037369943271,4.7534165181224,0.988242533291867,8.78110754054256,1.46045060960454,2.0525015766611,3.86969896951487,0.933769092243047,2.70313869281445,2.93545873171138,3.60001800009,2.57467265897888,6.76447735271265,3.11951257496951
"2020-09-29",0.560496225992078,0.132768237236776,0,0.138203534625531,0.13339558460615,0.174396044697706,1.04161438867178,1.60000800004,2.86074739886543,4.02212166918049,0.928709850563441,8.40744338988118,1.85875532131487,2.50861303814134,1.93484948475744,1.60074701527379,2.35434660341903,3.03015094886336,3.60001800009,3.86200898846833,4.57059280588692,3.03616681914971
"2020-09-30",0.186832075330693,0,0.228055730740122,0.552814138502125,0.333488961515374,0.697584178790825,1.23099882297574,1.60000800004,2.0025231792058,3.83929795694502,0.988242533291867,8.03377923921979,2.38982827026197,2.0525015766611,2.76407069251062,2.33442273060762,2.35434660341903,2.46199764595148,3.20001600008,3.14682213875197,5.48471136706431,3.11951257496951
"2020-10-01",0.747328301322771,0,0,0.276407069251062,0.400186753818449,0.261594067046559,0.946922171519801,1.5000075000375,2.28859791909234,2.19388454682572,0.80964448510659,8.03377923921979,1.59321884684132,1.59639011518085,1.93484948475744,2.33442273060762,1.56956440227936,3.03015094886336,2.80001400007,3.43289687863851,3.65647424470954,2.77422301514464
"2020-10-02",0.186832075330693,0.132768237236776,0,0.138203534625531,0.266791169212299,0.435990111744266,0.946922171519801,1.000005000025,2.57467265897888,3.29082682023858,0.80964448510659,7.28645093789702,1.72598708407809,0.912222922960487,1.93484948475744,2.06763156139532,2.52874264811674,3.12484316601534,2.9000145000725,4.0050463584116,5.11906394259335,2.95282106332992
"2020-10-03",0.186832075330693,0.132768237236776,0,0.138203534625531,0.400186753818449,0.348792089395413,0.56815330291188,1.7000085000425,2.14556054914907,2.74235568353215,0.785831412015219,6.53912263657425,2.52259650749875,2.0525015766611,2.62586715788509,1.93423597678917,1.91835649167477,2.27261321164752,3.3000165000825,3.0037847688087,4.93624023035788,2.83375569787306
"2020-10-04",0.186832075330693,0.132768237236776,0.228055730740122,0,0.0666977923030748,0.174396044697706,1.13630660582376,1.20000600003,1.85948580926253,3.65647424470954,0.750111802378164,8.22061131455048,2.38982827026197,1.14027865370061,1.79664595013191,1.0671646768492,1.39516835758165,3.12484316601534,3.1000155000775,4.43415846824141,4.93624023035788,2.78612955169032
"2020-10-05",0.186832075330693,0,0.228055730740122,0.138203534625531,0.266791169212299,0.261594067046559,0.946922171519801,1.7000085000425,2.57467265897888,4.57059280588692,0.952522923654811,9.71526791719602,2.12429179578842,1.59639011518085,2.2112565540085,2.13432935369839,3.40072287160527,3.03015094886336,4.0000200001,4.57719583818468,7.1301247771836,3.63149364643397
"2020-10-06",0.747328301322771,0.265536474473553,0,0.276407069251062,0.0666977923030748,0.610386156441972,0.4734610857599,2.200011000055,2.0025231792058,5.48471136706431,1.03586867947461,6.91278678723563,3.98304711710329,0.684167192220365,4.14610603876593,2.66791169212299,2.7903367151633,2.65138208025544,4.40002200011,3.57593424858178,8.22706705059646,3.73865247534513
"2020-10-07",0.373664150661386,0.132768237236776,0,0.414610603876594,0.13339558460615,0.435990111744266,0.56815330291188,2.1000105000525,2.71771002892216,3.83929795694502,0.952522923654811,8.96793961587325,2.38982827026197,3.64889169184195,2.76407069251062,2.26772493830454,1.91835649167477,3.03015094886336,4.7000235001175,4.43415846824141,6.58165364047717,3.61958710988828
"2020-10-08",0.186832075330693,0,0,0,0.333488961515374,0.435990111744266,0.852229954367821,1.5000075000375,2.86074739886543,5.48471136706431,1.01205560638324,6.35229056124356,1.72598708407809,1.82444584592097,2.62586715788509,2.06763156139532,1.56956440227936,2.46199764595148,3.60001800009,3.71897161852506,8.59271447506742,3.07188642878677
"2020-10-09",0.560496225992078,0,0.228055730740122,0,0.333488961515374,0.697584178790825,1.04161438867178,0.600003000015,2.71771002892216,4.93624023035788,0.952522923654811,8.59427546521187,1.59321884684132,1.82444584592097,2.07305301938297,1.53404922297072,1.91835649167477,3.12484316601534,2.600013000065,4.14808372835487,7.31294848941908,3.02426028260403
"2020-10-10",0.186832075330693,0,0,0.276407069251062,0.200093376909224,0.435990111744266,0.56815330291188,1.5000075000375,1.28733632948944,5.48471136706431,0.845364094743645,7.66011508855841,2.38982827026197,1.36833438444073,1.65844241550637,2.40112052291069,2.61594067046559,2.55668986310346,3.000015000075,1.85948580926253,7.31294848941908,3.01235374605834
"2020-10-11",0.373664150661386,0,0,0,0.0666977923030748,0.523188134093119,0.56815330291188,1.3000065000325,2.86074739886543,3.10800310800311,0.773924875469534,8.78110754054256,1.19491413513099,0.456111461480243,2.62586715788509,2.33442273060762,2.09275253637248,2.17792099449554,3.000015000075,5.14934531795777,6.58165364047717,3.10760603842382
"2020-10-12",0.186832075330693,0,0.228055730740122,0.414610603876594,0.200093376909224,0.697584178790825,0.37876886860792,1.1000055000275,1.85948580926253,5.11906394259335,0.85727063128933,6.35229056124356,1.46045060960454,1.36833438444073,2.62586715788509,1.93423597678917,2.26714858107018,2.65138208025544,3.000015000075,3.43289687863851,6.76447735271265,2.90519491714717
"2020-10-13",0,0,0,0.138203534625531,0.13339558460615,0.435990111744266,0.757537737215841,1.5000075000375,3.0037847688087,5.48471136706431,0.976335996746182,4.85763395859801,1.46045060960454,1.82444584592097,3.04047776176169,1.46735143066764,2.35434660341903,1.8938443430396,3.60001800009,5.29238268790104,8.59271447506742,3.0480733556954
"2020-10-14",0.373664150661386,0.265536474473553,0,0.138203534625531,0.0666977923030748,0.523188134093119,1.13630660582376,1.5000075000375,2.28859791909234,4.7534165181224,0.964429460200497,7.09961886256633,2.38982827026197,2.50861303814134,2.90227422713615,2.06763156139532,3.31352484925642,3.21953538316732,3.400017000085,3.86200898846833,6.76447735271265,3.44098906170301
"2020-10-15",0.186832075330693,0,0,0.138203534625531,0.333488961515374,0.435990111744266,1.51507547443168,2.00001000005,2.86074739886543,5.85035879153526,1.19065365456851,3.73664150661386,1.99152355855164,2.0525015766611,2.76407069251062,1.93423597678917,2.52874264811674,4.35584198899108,3.5000175000875,4.43415846824141,8.40989076283194,3.33383023279184
"2020-10-16",0.373664150661386,0,0.228055730740122,0.276407069251062,0.200093376909224,0.523188134093119,0.757537737215841,1.5000075000375,2.0025231792058,3.83929795694502,0.85727063128933,8.96793961587325,1.72598708407809,1.36833438444073,2.76407069251062,1.00046688454612,2.09275253637248,2.17792099449554,2.80001400007,3.71897161852506,6.39882992824169,2.83375569787306
"2020-10-17",0.373664150661386,0.132768237236776,0,0.414610603876594,0.13339558460615,0.784782201139678,0.4734610857599,1.1000055000275,2.28859791909234,4.38776909365145,0.869177167835015,9.34160376653464,1.32768237236776,0.684167192220365,1.65844241550637,1.93423597678917,1.83115846932592,2.74607429740742,2.40001200006,3.43289687863851,6.21600621600622,2.80994262478169
"2020-10-18",0.373664150661386,0,0,0.138203534625531,0.266791169212299,0.435990111744266,0.56815330291188,0.600003000015,2.28859791909234,3.65647424470954,0.714392192741109,8.78110754054256,2.2570600330252,1.59639011518085,1.93484948475744,2.80130727672914,2.26714858107018,2.3673054287995,2.40001200006,4.29112109829814,5.30188765482883,3.10760603842382
"2020-10-19",0.373664150661386,0,0,0.138203534625531,0.0666977923030748,0.784782201139678,0.852229954367821,1.3000065000325,2.0025231792058,5.48471136706431,0.940616387109126,8.22061131455048,2.52259650749875,1.59639011518085,1.93484948475744,1.80084039218302,3.05193078220986,3.88238090323118,3.60001800009,4.0050463584116,7.1301247771836,3.45289559824869
"2020-10-20",0.186832075330693,0.132768237236776,0,0.138203534625531,0.466884546121523,0.697584178790825,0.56815330291188,1.7000085000425,3.43289687863851,6.21600621600622,1.17874711802283,5.60496225992078,1.72598708407809,1.14027865370061,2.48766362325956,2.46781831521377,2.7903367151633,2.46199764595148,3.400017000085,5.43542005784431,8.95836189953837,3.35764330588321
"2020-10-21",0,0.132768237236776,0,0.138203534625531,0.333488961515374,0.261594067046559,1.13630660582376,2.200011000055,2.57467265897888,4.57059280588692,1.03586867947461,8.22061131455048,1.32768237236776,2.96472449962158,3.45508836563828,3.13479623824451,2.09275253637248,3.03015094886336,4.200021000105,4.72023320812796,6.76447735271265,3.65530671952534
"2020-10-22",0,0,0,0,0.13339558460615,0.697584178790825,0.4734610857599,1.9000095000475,2.14556054914907,4.02212166918049,0.845364094743645,6.53912263657425,1.99152355855164,1.36833438444073,1.52023888088084,2.53451610751684,3.48792089395412,3.12484316601534,4.40002200011,3.71897161852506,6.03318250377074,3.34573676933753
"2020-10-23",0.560496225992078,0,0,0.138203534625531,0.333488961515374,0.959178245837384,1.04161438867178,1.60000800004,2.71771002892216,4.93624023035788,1.10730789874872,4.85763395859801,1.59321884684132,1.82444584592097,1.93484948475744,2.60121389981992,2.7903367151633,2.8407665145594,3.3000165000825,4.57719583818468,7.67859591389003,3.19095179424362
"2020-10-24",0,0,0.228055730740122,0.276407069251062,0.13339558460615,0.610386156441972,0.946922171519801,1.000005000025,2.0025231792058,4.7534165181224,0.85727063128933,5.60496225992078,1.85875532131487,2.28055730740122,2.07305301938297,1.60074701527379,1.65676242462821,1.79915212588762,3.000015000075,2.86074739886543,6.03318250377074,2.54799882077662
"2020-10-25",0.560496225992078,0,0,0.138203534625531,0.266791169212299,0.697584178790825,0.56815330291188,1.20000600003,1.43037369943271,2.92517939576763,0.714392192741109,7.09961886256633,1.06214589789421,2.28055730740122,2.2112565540085,1.80084039218302,2.17995055872133,2.8407665145594,2.600013000065,3.0037847688087,4.7534165181224,2.70278379587053
"2020-10-26",0.186832075330693,0,0.228055730740122,0.276407069251062,0.266791169212299,0.784782201139678,1.4203832572797,1.60000800004,3.14682213875197,5.66753507929978,1.2025601911142,9.34160376653464,2.2570600330252,1.36833438444073,2.62586715788509,2.33442273060762,2.26714858107018,2.93545873171138,3.7000185000925,4.86327057807123,6.94730106494812,3.48861520788575
"2020-10-27",0.186832075330693,0.132768237236776,0.228055730740122,0.138203534625531,0.533582338424598,0.871980223488531,1.13630660582376,1.400007000035,2.14556054914907,4.38776909365145,1.03586867947461,5.60496225992078,1.59321884684132,2.96472449962158,2.48766362325956,2.40112052291069,3.22632682690757,2.93545873171138,3.1000155000775,3.71897161852506,6.58165364047717,3.21476486733499
"2020-10-28",0.186832075330693,0.132768237236776,0,0,0.400186753818449,0.435990111744266,0.852229954367821,1.60000800004,1.28733632948944,4.57059280588692,0.85727063128933,6.53912263657425,2.2570600330252,2.0525015766611,2.76407069251062,2.80130727672914,2.17995055872133,2.55668986310346,3.400017000085,3.57593424858178,6.21600621600622,3.19095179424362
"2020-10-29",0.186832075330693,0.132768237236776,0,0,0.400186753818449,0.435990111744266,0.946922171519801,1.000005000025,2.57467265897888,3.10800310800311,0.80964448510659,5.41813018459009,1.99152355855164,1.59639011518085,1.93484948475744,2.46781831521377,1.56956440227936,2.93545873171138,3.20001600008,3.43289687863851,4.20494538141597,2.73850340550758
"2020-10-30",0,0,0.456111461480243,0,0.400186753818449,0.348792089395413,0.946922171519801,1.7000085000425,1.85948580926253,6.21600621600622,1.02396214292892,5.2312981092594,1.19491413513099,2.28055730740122,1.93484948475744,1.73414259987994,2.26714858107018,2.46199764595148,3.20001600008,3.28985950869524,7.1301247771836,2.77422301514464
"2020-10-31",0.186832075330693,0,0,0.138203534625531,0.13339558460615,0.348792089395413,1.32569104012772,1.1000055000275,3.0037847688087,6.03318250377074,1.03586867947461,4.67080188326732,1.85875532131487,0.684167192220365,1.65844241550637,1.80084039218302,1.22077231288394,2.46199764595148,2.7000135000675,5.14934531795777,7.31294848941908,2.66706418623347
"2020-11-01",0.186832075330693,0.132768237236776,0.228055730740122,0.276407069251062,0.200093376909224,0.523188134093119,1.23099882297574,1.5000075000375,2.86074739886543,4.7534165181224,1.04777521602029,7.47328301322771,1.19491413513099,1.14027865370061,3.86969896951487,2.20102714600147,1.91835649167477,2.55668986310346,2.600013000065,4.29112109829814,6.21600621600622,3.02426028260403
"2020-11-02",0.560496225992078,0.132768237236776,0.456111461480243,0.552814138502125,0.466884546121523,0.784782201139678,0.757537737215841,1.7000085000425,3.57593424858178,6.21600621600622,1.30971902002537,8.03377923921979,1.72598708407809,1.36833438444073,2.90227422713615,2.26772493830454,2.26714858107018,2.93545873171138,3.000015000075,6.29364427750394,8.77553818730289,3.5243348175228
"2020-11-03",0.934160376653464,0,0,0.138203534625531,0.333488961515374,0.348792089395413,1.32569104012772,2.1000105000525,3.0037847688087,5.11906394259335,1.17874711802283,6.35229056124356,1.99152355855164,1.36833438444073,3.31688483101275,1.80084039218302,2.17995055872133,3.12484316601534,3.5000175000875,5.14934531795777,7.49577220165455,3.2862040866091
"2020-11-04",0.560496225992078,0,0,0.138203534625531,0.466884546121523,0.174396044697706,0.757537737215841,1.20000600003,2.86074739886543,4.38776909365145,0.916803314017756,6.16545848591286,2.38982827026197,3.1927802303617,2.48766362325956,2.73460948442607,3.22632682690757,3.03015094886336,2.9000145000725,4.72023320812796,6.39882992824169,3.45289559824869
"2020-11-05",0,0,0,0.691017673127656,0.400186753818449,0.523188134093119,0.757537737215841,2.5000125000625,3.14682213875197,7.86141962612551,1.36925170275379,7.28645093789702,1.72598708407809,2.0525015766611,4.14610603876593,3.13479623824451,2.26714858107018,2.27261321164752,4.80002400012,5.57845742778758,9.87248046071575,3.91725052353041
"2020-11-06",0.186832075330693,0.132768237236776,0,0,0.533582338424598,0.435990111744266,1.04161438867178,1.400007000035,2.86074739886543,5.30188765482883,1.05968175256598,9.52843584186533,2.2570600330252,1.14027865370061,1.93484948475744,2.66791169212299,2.00555451402362,3.3142276003193,3.800019000095,4.86327057807123,6.21600621600622,3.46480213479438
"2020-11-07",0,0,0,0.552814138502125,0.200093376909224,0.610386156441972,0.852229954367821,1.9000095000475,2.43163528903561,4.93624023035788,1.02396214292892,4.67080188326732,1.59321884684132,2.28055730740122,3.17868129638722,1.73414259987994,3.05193078220986,2.3673054287995,4.1000205001025,4.29112109829814,6.03318250377074,3.09569950187814
"2020-11-08",0.747328301322771,0.265536474473553,0,0.276407069251062,0.200093376909224,0.523188134093119,0.757537737215841,2.00001000005,3.14682213875197,6.03318250377074,1.19065365456851,8.03377923921979,2.2570600330252,1.82444584592097,3.86969896951487,2.40112052291069,2.70313869281445,2.74607429740742,4.5000225001125,5.29238268790104,7.86141962612551,3.77437208498219
"2020-11-09",0.373664150661386,0,0,0,0.600280130727673,0.348792089395413,1.04161438867178,0.7000035000175,3.28985950869524,6.94730106494812,1.1192144352944,7.66011508855841,2.2570600330252,2.73666876888146,2.62586715788509,2.80130727672914,2.7903367151633,3.59830425177524,3.5000175000875,5.43542005784431,8.95836189953837,3.8458113042563
"2020-11-10",0.373664150661386,0,0.228055730740122,0.414610603876594,0.466884546121523,0.261594067046559,0.852229954367821,2.600013000065,3.71897161852506,5.66753507929978,1.285905946934,5.97862641058217,1.99152355855164,2.28055730740122,3.45508836563828,3.00140065363836,2.00555451402362,2.93545873171138,5.60002800014,5.86453216767413,7.49577220165455,3.79818515807356
"2020-11-11",0.747328301322771,0.132768237236776,0.228055730740122,0.414610603876594,0.533582338424598,0.959178245837384,1.32569104012772,2.1000105000525,2.86074739886543,7.49577220165455,1.47641053166496,7.8469471638891,1.99152355855164,2.73666876888146,3.17868129638722,3.60168078436604,3.05193078220986,3.97707312038316,5.20002600013,5.14934531795777,8.77553818730289,4.27444661990097
"2020-11-12",1.12099245198416,0.398304711710329,0,0.552814138502125,0.333488961515374,0.697584178790825,1.32569104012772,2.3000115000575,2.86074739886543,5.11906394259335,1.32162555657105,9.52843584186533,3.31920593091941,2.28055730740122,2.90227422713615,2.93470286133529,2.96473275986101,4.07176533753514,4.200021000105,4.86327057807123,7.1301247771836,4.08394203517
"2020-11-13",0,0,0,0,0.266791169212299,1.13357429053509,1.98853656019158,2.5000125000625,4.0050463584116,6.58165364047717,1.51213014130201,7.8469471638891,1.46045060960454,1.59639011518085,2.34946008863403,2.60121389981992,3.66231693865183,4.35584198899108,5.000025000125,6.29364427750394,9.68965674848028,4.17919432753549
"2020-11-14",0.373664150661386,0,0,0.276407069251062,0.200093376909224,0.523188134093119,0.852229954367821,1.9000095000475,2.43163528903561,6.94730106494812,1.14302750838577,7.66011508855841,2.65536474473553,1.36833438444073,3.45508836563828,2.60121389981992,2.52874264811674,3.59830425177524,4.5000225001125,3.0037847688087,7.86141962612551,3.65530671952534
"2020-11-15",0.560496225992078,0.132768237236776,0,0.552814138502125,0.13339558460615,0.959178245837384,1.8938443430396,1.3000065000325,3.14682213875197,5.11906394259335,1.23827980075125,10.4625962185188,1.46045060960454,1.59639011518085,2.76407069251062,2.33442273060762,2.96473275986101,5.49214859481484,3.000015000075,4.29112109829814,6.03318250377074,3.73865247534513
"2020-11-16",0.373664150661386,0,0.456111461480243,0.967424742378718,0.13339558460615,0.523188134093119,1.98853656019158,2.5000125000625,2.14556054914907,6.94730106494812,1.40497131239085,7.09961886256633,2.2570600330252,2.96472449962158,4.14610603876593,2.73460948442607,4.18550507274495,4.734610857599,6.5000325001625,3.57593424858178,7.86141962612551,4.4054185219035
"2020-11-17",0.186832075330693,0.132768237236776,0,0.414610603876594,0.466884546121523,0.784782201139678,1.70445990873564,2.5000125000625,3.43289687863851,5.85035879153526,1.42878438548222,10.4625962185188,2.65536474473553,1.14027865370061,2.90227422713615,2.80130727672914,3.22632682690757,4.35584198899108,4.40002200011,5.14934531795777,7.1301247771836,4.11966164480706
"2020-11-18",0.373664150661386,0,0,0.414610603876594,0.13339558460615,0.784782201139678,1.13630660582376,2.600013000065,3.43289687863851,4.93624023035788,1.25018633729694,6.72595471190494,1.72598708407809,2.73666876888146,2.76407069251062,3.53498299206296,3.05193078220986,4.63991864044702,5.5000275001375,5.0063079480145,7.31294848941908,4.14347471789843
"2020-11-19",0.373664150661386,0,0,0.138203534625531,0.400186753818449,0.435990111744266,2.55668986310346,2.80001400007,3.43289687863851,6.39882992824169,1.5240366778477,6.53912263657425,1.59321884684132,1.36833438444073,4.0079025041404,2.66791169212299,3.05193078220986,4.35584198899108,5.400027000135,4.43415846824141,8.04424333836099,3.95297013316747
"2020-11-20",0.373664150661386,0.132768237236776,0,0.414610603876594,0.533582338424598,1.13357429053509,1.23099882297574,3.1000155000775,3.14682213875197,6.21600621600622,1.51213014130201,6.35229056124356,1.85875532131487,1.14027865370061,3.17868129638722,2.53451610751684,4.18550507274495,4.45053420614306,5.400027000135,5.43542005784431,7.49577220165455,4.07203549862432
"2020-11-21",0,0,0.228055730740122,0.276407069251062,0.466884546121523,0.523188134093119,1.70445990873564,1.800009000045,2.0025231792058,7.67859591389003,1.285905946934,6.35229056124356,1.32768237236776,2.96472449962158,3.73149543488934,2.86800506903222,3.40072287160527,3.7876886860792,4.3000215001075,4.43415846824141,9.14118561177385,3.9291570600761
"2020-11-22",0.186832075330693,0.132768237236776,0,0.414610603876594,0.600280130727673,0.610386156441972,1.60976769158366,1.5000075000375,4.43415846824141,7.31294848941908,1.47641053166496,8.22061131455048,1.99152355855164,0.684167192220365,3.04047776176169,2.53451610751684,2.7903367151633,3.69299646892722,3.7000185000925,6.15060690756067,9.14118561177385,3.8458113042563
"2020-11-23",0.560496225992078,0.265536474473553,0.228055730740122,0.414610603876594,0.400186753818449,1.04637626818624,2.55668986310346,3.3000165000825,3.71897161852506,6.39882992824169,1.7621674087614,7.28645093789702,1.85875532131487,2.0525015766611,4.69892017726806,3.33488961515374,5.23188134093119,7.76476180646236,7.1000355001775,6.57971901739048,8.77553818730289,5.39366105519537
"2020-11-24",0.934160376653464,0.132768237236776,0,0.276407069251062,0.466884546121523,0.697584178790825,1.32569104012772,2.40001200006,3.43289687863851,6.76447735271265,1.45259745857359,8.03377923921979,1.99152355855164,2.96472449962158,3.73149543488934,3.20149403054759,3.31352484925642,3.88238090323118,4.5000225001125,6.57971901739048,8.59271447506742,4.32207276608371
"2020-11-25",0.560496225992078,0,0,0.691017673127656,0.733675715333822,0.610386156441972,1.23099882297574,1.60000800004,3.14682213875197,7.86141962612551,1.42878438548222,6.72595471190494,1.59321884684132,1.82444584592097,4.56071664264253,3.86847195357834,4.0983070503961,5.30276416051088,5.000025000125,5.57845742778758,11.3350701585996,4.77452115481974
"2020-11-26",0.373664150661386,0,0,0.414610603876594,0.600280130727673,1.13357429053509,1.51507547443168,3.000015000075,4.72023320812796,5.66753507929978,1.63119550675886,5.60496225992078,1.06214589789421,1.14027865370061,4.56071664264253,3.06809844594144,3.83671298334954,3.69299646892722,5.000025000125,6.72275638733375,7.67859591389003,4.09584857171569
